Name,kV,kV_Sort,Owner,Status,Circuit,Type,Legend,Length_Mil,Length_Fee,TLine_Name,Source,Comments,Creator,Creator_Da,Last_Edito,Last_Edi_1,GlobalID,geometry,lon,lat,risk_label,NDVI,slope,landcover
SMUD 60kV,60.0,60.0,SMUD,Operational,Single,OH,SMUD_60kV,0.0,141.30128661,,ESRI & BING,,FTHONG,2010-11-05,SVC_AGIS_SQLADM,2016-04-25,09fa644f-c037-465f-9e12-40c4392c90bb,POINT (-121.25678411938641 38.40179096780656),-121.25678411938641,38.40179096780656,0,0.1457207207207207,1.5033025741577148,22.0
SMUD 60kV,60.0,60.0,SMUD,Operational,Single,OH,SMUD_60kV,1.0,3771.79253149,,ESRI & BING,,FTHONG,2010-11-05,SVC_AGIS_SQLADM,2016-04-25,f9b0feea-c98a-4a38-be20-3ee34fac4f46,POINT (-121.46865440968139 38.47972173124758),-121.46865440968139,38.47972173124758,0,0.3261748915201882,0.9274099469184875,22.0
SMUD 230kV,230.0,230.0,SMUD,Operational,Single,OH,SMUD_230kV,0.0,1809.04728969,,ESRI & BING,,FTHONG,2010-11-05,SVC_AGIS_SQLADM,2016-04-25,b9b7fb30-d60e-4f63-b26a-1051eabc959a,POINT (-120.53405928449871 38.83432161934848),-120.53405928449871,38.83432161934848,0,0.8882130467189959,31.472957611083984,42.0
SMUD 60kV,60.0,60.0,SMUD,Operational,Single,OH,SMUD_60kV,1.0,2943.55805581,Gold Conutry-Tap,BING,,FTHONG,2012-05-18,SVC_AGIS_SQLADM,2016-04-25,1b8b9ba7-b55e-4ece-819c-14bba3b376ac,POINT (-121.22578911042423 38.628605040133074),-121.22578911042423,38.628605040133074,0,0.2765703108019995,5.547544956207275,31.0
SMUD 60kV,60.0,60.0,SMUD,Operational,Double,OH,SMUD_60kV,1.0,6305.89030678,Hurley-Scripps,BING,,FTHONG,2010-06-01,SVC_AGIS_SQLADM,2016-04-25,4c9ef9f1-1ddd-4069-9cac-0e30f93be494,POINT (-121.41219253142407 38.58007261136332),-121.41219253142407,38.58007261136332,0,0.4888747616020343,2.200873851776123,22.0
SMUD 60kV,60.0,60.0,SMUD,Operational,Single,OH,SMUD_60kV,2.0,8986.5587483,Stockton Wyndham Tap-Power Inn-Geneva Pointe,BING,,FTHONG,2010-06-02,SVC_AGIS_SQLADM,2016-04-25,60d258bc-280d-4c9c-bac2-16fba6fe943d,POINT (-121.41195506294376 38.459239874999795),-121.41195506294376,38.459239874999795,0,0.131665932128691,1.5040405988693235,22.0
SMUD 60kV,60.0,60.0,SMUD,Operational,Double,OH,SMUD_60kV,1.0,5928.29162597,East Drainage Canal-Natomas,BING,,FTHONG,2012-05-21,SVC_AGIS_SQLADM,2016-04-25,3381cc42-280c-4d69-b154-df9901acafff,POINT (-121.49666286395173 38.649359768590635),-121.49666286395173,38.649359768590635,0,0.3066666666666666,0.9274099469184875,22.0
SMUD 60kV,60.0,60.0,SMUD,Operational,Single,OH,SMUD_60kV,1.0,5810.15752522,Bruceville-Franklin Tap,BING,,FTHONG,2012-05-21,SVC_AGIS_SQLADM,2016-04-25,f8710564-6e24-4fe5-9d88-0a447936bc93,POINT (-121.41740155293074 38.38748307097543),-121.41740155293074,38.38748307097543,0,0.6915402543239154,3.8881173133850098,23.0
SMUD 60kV,60.0,60.0,SMUD,Operational,Single,OH,SMUD_60kV,1.0,5163.64844944,Season-Bruceville Tap-Bruceville,BING,,FTHONG,2012-05-21,SVC_AGIS_SQLADM,2016-04-25,584ebbf0-6644-4e71-9ccb-926848ac9d1d,POINT (-121.41764904060082 38.40209669465004),-121.41764904060082,38.40209669465004,0,0.4785714285714286,1.854334115982056,21.0
SMUD 230kV,230.0,230.0,SMUD,Operational,Double,OH,SMUD_230kV,9.0,45321.30896017,Lake-Canyonlands,Digital Globe,,"FTHONG, TROSE; MTUCK",2009-02-06,SVC_AGIS_SQLADM,2016-04-25,603e6289-ac18-4afe-a271-92a1bb50487a,POINT (-121.16247949504631 38.60238492076042),-121.16247949504631,38.60238492076042,0,0.2530272303057749,2.2010738849639893,71.0
SMUD 60kV,60.0,60.0,SMUD,Operational,Single,OH,SMUD_60kV,0.0,1076.97945299,Country Club 2-Kings,BING,,FTHONG,2010-05-26,SVC_AGIS_SQLADM,2016-04-25,d6d8f8a9-afa0-476f-a20c-4f8efe258749,POINT (-121.38065090508803 38.61476096237678),-121.38065090508803,38.61476096237678,0,0.0453893932154801,2.20118260383606,24.0
SMUD 60kV,60.0,60.0,SMUD,Operational,Single,OH,SMUD_60kV,1.0,5524.92336524,Sheldon-Bond-Elk Grove Florin Tap,BING,,FTHONG,2010-06-02,SVC_AGIS_SQLADM,2016-04-25,27600040-ba6b-45a1-943b-be779d0b64a8,POINT (-121.37268466356022 38.43063163787255),-121.37268466356022,38.43063163787255,0,0.6344386271087842,1.503674864768982,71.0
SMUD 60kV,60.0,60.0,SMUD,Operational,Double,OH,SMUD_60kV,1.0,5677.99610782,Del Paso-East Drainage Canal,BING,,FTHONG,2012-05-21,SVC_AGIS_SQLADM,2016-04-25,4f5002e3-1d6e-450b-b27c-024d157e3fee,POINT (-121.51184923826526 38.65227668915407),-121.51184923826526,38.65227668915407,0,0.1992244304411052,2.201517105102539,23.0
SMUD 60kV,60.0,60.0,SMUD,Operational,Double,OH,SMUD_60kV,2.0,9604.50794026,Arena-Del Paso Tap,BING,,FTHONG,2012-05-21,SVC_AGIS_SQLADM,2016-04-25,368aa735-c638-4ce9-b940-ccbbe10e8d45,POINT (-121.52878224745743 38.64748250389408),-121.52878224745743,38.64748250389408,0,0.0562797595816094,0.9274099469184875,22.0
SMUD 60kV,60.0,60.0,SMUD,Operational,Single,OH,SMUD_60kV,3.0,17593.00448618,Arena-Dist. 1000,BING,,FTHONG,2010-05-25,SVC_AGIS_SQLADM,2016-04-25,e299f275-6ebc-4830-ab9f-9ef46f4fb377,POINT (-121.53526809659905 38.62170782927406),-121.53526809659905,38.62170782927406,0,0.4350270880940766,1.854334115982056,82.0
SMUD 60kV,60.0,60.0,SMUD,Operational,Double,OH,SMUD_60kV,2.0,10350.29340356,Elkhorn-Elverta Tap,BING,,FTHONG,2012-05-21,SVC_AGIS_SQLADM,2016-04-25,cd44f768-96f5-447e-8b6e-29bff25ee359,POINT (-121.48827344278216 38.68552707922466),-121.48827344278216,38.68552707922466,0,0.2195597116695889,1.5069799423217771,71.0
SMUD 60kV,60.0,60.0,SMUD,Operational,Single,OH,SMUD_60kV,2.0,10770.98171093,Franklin-Elk Grove Tap-Franklin,BING,,FTHONG,2010-06-02,SVC_AGIS_SQLADM,2016-04-25,bb579f58-e7b6-49df-83e2-dc6e09989d45,POINT (-121.45257233667606 38.3927183206452),-121.45257233667606,38.3927183206452,0,0.1308466548253404,2.199219226837158,22.0
SMUD 60kV,60.0,60.0,SMUD,Operational,Single,OH,SMUD_60kV,1.0,7648.92921583,Meadowview0Mack Tap-Franklin-Ehrhardt,BING,,FTHONG,2010-06-02,SVC_AGIS_SQLADM,2016-04-25,f33b63ec-593d-4a57-ba1e-2dfb95bdca1f,POINT (-121.44946413999708 38.47247454237819),-121.44946413999708,38.47247454237819,0,0.1527425712351856,3.5494801998138428,23.0
SMUD 60kV,60.0,60.0,SMUD,Operational,Single,OH,SMUD_60kV,1.0,7667.5538554,Maritime-Franklin-Laguna Tap,BING,,FTHONG,2012-05-21,SVC_AGIS_SQLADM,2016-04-25,69a54207-e777-4823-ac00-be6bfb2c520b,POINT (-121.46914597329956 38.41605347158138),-121.46914597329956,38.41605347158138,0,0.4705466581619459,1.503485083580017,24.0
SMUD 60kV,60.0,60.0,SMUD,Operational,Single,OH,SMUD_60kV,2.0,10861.86106767,Requa Fawn-Stockton Wyndham,BING,,FTHONG,2010-06-02,SVC_AGIS_SQLADM,2016-04-25,0d5c33e3-c49d-4c5f-8300-8ca70ec3d7f0,POINT (-121.42302299197604 38.48222320378834),-121.42302299197604,38.48222320378834,0,0.0989541432019308,1.184666872024536,23.0
SMUD 60kV,60.0,60.0,SMUD,Operational,Single,OH,SMUD_60kV,1.0,4737.05296463,,BING,,FTHONG,2010-06-02,SVC_AGIS_SQLADM,2016-04-25,69ba4336-7771-4757-b7dc-b46a5b6d55ba,POINT (-121.40621270872902 38.446557485139984),-121.40621270872902,38.446557485139984,0,0.4405174236734455,5.193016052246094,21.0
SMUD 60kV,60.0,60.0,SMUD,Operational,Double,OH,SMUD_60kV,1.0,3589.93223463,Greenback-Fairoaks Tap-Macy Plaza,BING,,FTHONG,2010-06-03,SVC_AGIS_SQLADM,2016-04-25,137ac68f-cd64-44bf-bb50-bb1d3de76fd9,POINT (-121.26260724419095 38.67444190298629),-121.26260724419095,38.67444190298629,0,0.6798136129139624,2.548948049545288,22.0
SMUD 60kV,60.0,60.0,SMUD,Operational,Single,OH,SMUD_60kV,1.0,7308.56229087,Nimbus Tap-White Rock-Nike,BING,,FTHONG,2012-05-21,SVC_AGIS_SQLADM,2016-04-25,167a5f59-93ff-4bee-b5ac-2256e9b3084d,POINT (-121.21282735184064 38.59582395103741),-121.21282735184064,38.59582395103741,0,0.5583855535341284,1.1865389347076416,21.0
SMUD 60kV,60.0,60.0,SMUD,Operational,Single,OH,SMUD_60kV,0.0,633.72927046,Q-19Th-Sta. B Tap,BING,,FTHONG,2012-05-21,SVC_AGIS_SQLADM,2016-04-25,9c5e1792-c867-4402-9478-9dbe764b23c4,POINT (-121.48446467402111 38.56875979170436),-121.48446467402111,38.56875979170436,0,0.0434364481487417,2.7802884578704834,24.0
SMUD 60kV,60.0,60.0,SMUD,Operational,Single,OH,SMUD_60kV,1.0,5913.02417221,Apple Inc-Franklin-Laguna Tap,BING,,FTHONG,2012-05-21,SVC_AGIS_SQLADM,2016-04-25,310b5bdd-2faf-4838-b8c3-9f2b3659c40e,POINT (-121.46801681862345 38.43057752096064),-121.46801681862345,38.43057752096064,0,0.2896053362979432,1.183819055557251,71.0
SMUD 60kV,60.0,60.0,SMUD,Operational,Single,OH,SMUD_60kV,1.0,6771.85367298,Stockton-Sheldon-Elk Grove,BING,,FTHONG,2010-06-02,SVC_AGIS_SQLADM,2016-04-25,c97d140b-e14a-4a07-98b3-8772f6e3ca80,POINT (-121.36633442998877 38.37970630406496),-121.36633442998877,38.37970630406496,0,0.0349413613831459,2.539921760559082,23.0
SMUD 60kV,60.0,60.0,SMUD,Operational,Single,OH,SMUD_60kV,2.0,9527.47520822,Promanade-Elk Grove,BING,,FTHONG,2010-06-02,SVC_AGIS_SQLADM,2016-04-25,b42344dd-9248-437c-9182-f6962beb05e2,POINT (-121.39918552062521 38.42962755880733),-121.39918552062521,38.42962755880733,0,0.2375214543416582,4.392624378204346,23.0
SMUD 60kV,60.0,60.0,SMUD,Operational,Single,OH,SMUD_60kV,0.0,896.54219183,Hurley-American River Parkway,BING,,FTHONG,2012-05-21,SVC_AGIS_SQLADM,2016-04-25,874698b3-0c13-4a5c-b290-9ab2f518b4fb,POINT (-121.41943658356085 38.58554721108554),-121.41943658356085,38.58554721108554,0,0.5685470411520671,3.652046442031861,22.0
SMUD 60kV,60.0,60.0,SMUD,Operational,Single,OH,SMUD_60kV,1.0,7683.40765892,Air Product 2 Tap-88Th Fruitridge,BING,,FTHONG,2010-05-27,SVC_AGIS_SQLADM,2016-04-25,5d087e49-4fd1-43fe-9f3b-5802bf23d698,POINT (-121.38855124626579 38.52756397267936),-121.38855124626579,38.52756397267936,0,0.0716168717047451,3.670654535293579,82.0
SMUD 60kV,60.0,60.0,SMUD,Operational,Single,OH,SMUD_60kV,1.0,4616.70681676,Midway-Siena-Army Depot Tap,BING,,FTHONG,2012-05-22,SVC_AGIS_SQLADM,2016-04-25,dda31432-d23a-4355-8495-ecfb1c382468,POINT (-121.39194189663996 38.51608520125806),-121.39194189663996,38.51608520125806,0,0.0075469053015257,4.775469779968262,71.0
SMUD 60kV,60.0,60.0,SMUD,Operational,Single,OH,SMUD_60kV,3.0,17459.15682373,,BING,,FTHONG,2010-06-02,SVC_AGIS_SQLADM,2016-04-25,bccabc5f-9b8e-4ed6-a489-802cc3b34231,POINT (-121.29656365906325 38.40021955215067),-121.29656365906325,38.40021955215067,0,0.3591845778861068,0.0,82.0
SMUD 115kV,115.0,115.0,SMUD,Operational,Double,OH,SMUD_115kV,1.0,5511.14015364,Lake-Cavitt,Google Earth,,FTHONG,2012-05-22,SVC_AGIS_SQLADM,2016-04-25,38e72ee1-618f-40aa-a4a6-1bfa2ff2ea08,POINT (-121.12518109788816 38.65599939693881),-121.12518109788816,38.65599939693881,0,0.0702511458361253,0.0,24.0
SMUD 60kV,60.0,60.0,SMUD,Operational,Single,OH,SMUD_60kV,1.0,6254.96027607,Leidesdorff-Coloma-Cimmaron-E Natomas,BING,,FTHONG,2010-06-02,SVC_AGIS_SQLADM,2016-04-25,2f01c588-88a7-4ff4-b879-7433d1d11261,POINT (-121.16115079595599 38.684122434402894),-121.16115079595599,38.684122434402894,0,0.3213673671867953,6.007143974304199,71.0
SMUD 60kV,60.0,60.0,SMUD,Operational,Single,OH,SMUD_60kV,1.0,5267.03234617,,BING,,FTHONG,2010-06-02,SVC_AGIS_SQLADM,2016-04-25,fb653771-1583-4746-982c-8663e97d6a01,POINT (-121.30711076572959 38.49626221877318),-121.30711076572959,38.49626221877318,0,0.2216298273213073,3.6691606044769287,21.0
SMUD 60kV,60.0,60.0,SMUD,Operational,Single,OH,SMUD_60kV,2.0,8049.59259802,Delano-Rio Linda Tap,BING,,FTHONG,2010-05-25,SVC_AGIS_SQLADM,2016-04-25,700fb564-e0d7-4b79-8ee9-a82bc6eddc4e,POINT (-121.45782950999188 38.701110430824016),-121.45782950999188,38.701110430824016,0,0.2479450512329692,0.9274099469184875,22.0
SMUD 60kV,60.0,60.0,SMUD,Operational,Single,OH,SMUD_60kV,1.0,5880.58441585,,BING,,FTHONG,2010-06-02,SVC_AGIS_SQLADM,2016-04-25,fc1f837f-ea36-4d69-aba6-51750f8b2e26,POINT (-121.44927827368869 38.41483124526031),-121.44927827368869,38.41483124526031,0,0.2212594908441268,1.503467082977295,23.0
SMUD 60kV,60.0,60.0,SMUD,Operational,Single,OH,SMUD_60kV,1.0,3030.5571383,Pak-N-Save 1-Arden,BING,,FTHONG,2010-05-27,SVC_AGIS_SQLADM,2016-04-25,40445564-6b90-4e2b-9b96-b74a33eef2b1,POINT (-121.37992365095282 38.59594718821532),-121.37992365095282,38.59594718821532,0,0.327672983500372,3.0095484256744385,22.0
SMUD 60kV,60.0,60.0,SMUD,Operational,Single,OH,SMUD_60kV,3.0,14701.25022896,,BING,,FTHONG,2010-06-02,SVC_AGIS_SQLADM,2016-04-25,55e7ec35-6cab-4051-a440-1c4c7ba741da,POINT (-121.24256673074697 38.52622187236497),-121.24256673074697,38.52622187236497,0,0.2767287407214481,2.3697638511657715,21.0
SMUD 230kV,230.0,230.0,SMUD,Operational,Single,OH,SMUD_230kV,1.0,2932.41287711,,SMUD,,FTHONG,2012-08-21,SVC_AGIS_SQLADM,2016-04-25,a7d46314-1355-4208-a082-4523085e0cf5,POINT (-121.12423982417748 38.340968174827694),-121.12423982417748,38.340968174827694,0,0.3075499955951017,2.198765754699707,71.0
SMUD 230kV,230.0,230.0,SMUD,Operational,Double,OH,SMUD_230kV,1.0,2780.88294621,,SMUD,,FTHONG,2012-08-21,SVC_AGIS_SQLADM,2016-04-25,999f9f87-0fe6-4270-bb0b-9961ecb44f08,POINT (-121.12376743792396 38.34161917165105),-121.12376743792396,38.34161917165105,0,0.2742107130188009,3.002991199493408,71.0
SMUD 60kV,60.0,60.0,SMUD,Operational,Single,OH,SMUD_60kV,1.0,4372.54685171,,BING,,FTHONG,2013-07-30,SVC_AGIS_SQLADM,2016-04-25,308b4ca2-3870-46fd-bda5-3e77adb26e23,POINT (-121.3207046388388 38.633137320824105),-121.3207046388388,38.633137320824105,0,0.2639720558882236,1.1871546506881714,23.0
SVEC 69kV,69.0,69.0,SVEC,Operational,Single,OH,Other_33_92kV,13.0,66756.19485456,,SVEC,,FTHONG,2010-02-17,SVC_AGIS_SQLADM,2016-04-25,97504ed6-6886-4209-803b-b6fc1fb2f4b4,POINT (-120.29540656897217 41.55428253386251),-120.29540656897217,41.55428253386251,0,0.7999455775731226,15.491158485412598,42.0
SVEC 69kV,69.0,69.0,SVEC,Operational,Single,OH,Other_33_92kV,13.0,68917.79900073,Lake City-Steamboat,SVEC,,FTHONG,2010-02-17,SVC_AGIS_SQLADM,2016-04-25,2c982091-56bc-46df-b044-f788629b6401,POINT (-120.1782247568655 41.52273333204453),-120.1782247568655,41.52273333204453,0,0.6993905405018742,0.9274099469184875,82.0
SVEC 69kV,69.0,69.0,SVEC,Operational,Single,OH,Other_33_92kV,21.0,111138.8667936,Canby 2-Adin,Google Street View,,FTHONG,2010-02-23,SVC_AGIS_SQLADM,2016-04-25,fb1c65d7-839b-433c-8f0e-9cf1971c5f8e,POINT (-120.91665596966303 41.32830431054455),-120.91665596966303,41.32830431054455,0,0.3440853547144703,16.145907855931263,42.0
SVEC 69kV,69.0,69.0,SVEC,Operational,Single,OH,Other_33_92kV,20.0,105486.41022335,N.N.-Madeline,SUVE,,FTHONG,2011-10-05,SVC_AGIS_SQLADM,2016-04-25,a1314241-68bf-45a9-8ced-67cf30f42243,POINT (-120.49334619282801 41.09366634907502),-120.49334619282801,41.09366634907502,0,0.313934709694927,6.400199118002378,52.0
SVEC 69kV,69.0,69.0,SVEC,Operational,Single,OH,Other_33_92kV,18.0,93145.93847434,Ft. Bidwell-Lake City,SVEC,,FTHONG,2012-01-12,SVC_AGIS_SQLADM,2016-04-25,a709b52e-f5ca-4e56-aa46-8191f8a7dc55,POINT (-120.19007673787449 41.72600379033517),-120.19007673787449,41.72600379033517,0,0.420131155654541,6.178660869598389,95.0
SVEC 69kV,69.0,69.0,SVEC,Operational,Single,OH,Other_33_92kV,16.0,82366.58892527,Ft. Bidwell Tap-Lake City,SVEC,,FTHONG,2010-02-17,SVC_AGIS_SQLADM,2016-04-25,68d15783-5257-43cb-9d41-8d377c163df2,POINT (-120.19740899688455 41.700844233273266),-120.19740899688455,41.700844233273266,0,0.5498357435567448,2.65006422996521,95.0
SVEC 69kV,69.0,69.0,SVEC,Operational,Single,OH,Other_33_92kV,8.0,43398.93725719,Steamboat-Eagleville,SVEC,,FTHONG,2010-02-18,SVC_AGIS_SQLADM,2016-04-25,bffe36b6-7e78-4a20-94d3-777ba5318ae7,POINT (-120.13562739869306 41.38600749027543),-120.13562739869306,41.38600749027543,0,0.301781794047072,5.018190200761376,52.0
SVEC 69kV,69.0,69.0,SVEC,Operational,Single,OH,Other_33_92kV,9.0,48389.37816301,Goose Lake-Likely,Google Street View,,FTHONG,2010-02-22,SVC_AGIS_SQLADM,2016-04-25,30b714f0-b297-4111-a60b-010891a4bfd1,POINT (-120.55988405882307 41.430954252811006),-120.55988405882307,41.430954252811006,0,0.2115437468491997,1.545770525932312,71.0
SVEC 69kV,69.0,69.0,SVEC,Operational,Single,OH,Other_33_92kV,10.0,53157.78046196,Likely-N.N.,SUVE,,FTHONG,2011-10-05,SVC_AGIS_SQLADM,2016-04-25,3f7d030d-dadc-4d0b-89e9-c51bfa6a93ad,POINT (-120.51199160097578 41.30250761865429),-120.51199160097578,41.30250761865429,0,0.2637466931250878,0.0,71.0
SVEC 69kV,69.0,69.0,SVEC,Operational,Single,OH,Other_33_92kV,11.0,60232.20985355,Adin-Lookout,Google Street View,,FTHONG,2010-02-23,SVC_AGIS_SQLADM,2016-04-25,b1bbeb5a-d569-4bbf-97f1-114313c4058d,POINT (-121.043433279505 41.21061337313122),-121.043433279505,41.21061337313122,0,0.4591751718392002,0.927409936849242,71.0
SVEC 69kV,69.0,69.0,SVEC,Operational,Single,OH,Other_33_92kV,6.0,33658.99964097,Lookout-N.N.,BING Aerial,,FTHONG,2012-01-24,SVC_AGIS_SQLADM,2016-04-25,a1ca8f7a-2cd1-4dd7-bc65-04acdba535f8,POINT (-121.13063591240629 41.1660073863412),-121.13063591240629,41.1660073863412,0,0.7669507174219317,6.20529317855835,81.0
SVEC 69kV,69.0,69.0,SVEC,Operational,Single,OH,Other_33_92kV,2.0,12619.21875769,Big Valley Lumber Co.-N.N.,BING Aerial,,FTHONG,2012-01-24,SVC_AGIS_SQLADM,2016-04-25,033fc450-dc1f-4f39-8599-fc04fa46e67a,POINT (-121.13220153408531 41.13062760461647),-121.13220153408531,41.13062760461647,0,0.3462292288027268,0.9274099469184875,71.0
SVEC 69kV,69.0,69.0,SVEC,Operational,Single,OH,Other_33_92kV,5.0,27757.80452393,Big Valley Lumber Co Tap-Muck Valley,BING Aerial,,FTHONG,2012-01-24,SVC_AGIS_SQLADM,2016-04-25,27743db7-2666-4d68-88af-40b155c5e8ab,POINT (-121.17678290157669 41.116317032368045),-121.17678290157669,41.116317032368045,0,0.2666449238223919,0.0,95.0
SVEC 69kV,69.0,69.0,SVEC,Operational,Single,OH,Other_33_92kV,17.0,92329.31116166,Mc Arthur-Muck Valley Tap,BING Aerial,,FTHONG,2012-01-24,SVC_AGIS_SQLADM,2016-04-25,6e6b9f38-4a9c-44d5-af83-047ad962bd0f,POINT (-121.29216174875212 41.0970361487646),-121.29216174875212,41.0970361487646,0,0.2541593457842563,2.4599967585071245,71.0
SVP 60kV,60.0,60.0,SVP,Operational,Double,OH,Other_33_92kV,0.0,2241.84216417,,Google & BING,,ELEVY,2012-08-13,SVC_AGIS_SQLADM,2016-04-25,c22d1527-9247-45eb-a604-c9a42a50cbe1,POINT (-121.96995399549284 37.4021918479119),-121.96995399549284,37.4021918479119,0,0.0100302928306967,0.0,24.0
SVP 60kV,60.0,60.0,SVP,Operational,Double,OH,Other_33_92kV,1.0,4818.21166797,Northeast Loop,Google & BING,,ELEVY,2012-08-13,SVC_AGIS_SQLADM,2016-04-25,8441b57c-e5b3-4d21-bb91-9ad59dfa297d,POINT (-121.96899845349931 37.3974934840518),-121.96899845349931,37.3974934840518,0,0.5520372526193247,1.4907166957855225,22.0
SVP 60kV,60.0,60.0,SVP,Operational,Double,OH,Other_33_92kV,1.0,7341.3656011,Northwest Loop,Google & BING,,ELEVY,2012-08-13,SVC_AGIS_SQLADM,2016-04-25,32f12237-3235-4d25-85a1-e7b6ab90801b,POINT (-121.96882970225457 37.394939483416145),-121.96882970225457,37.394939483416145,0,0.1391891891891891,1.490686297416687,24.0
SVP 60kV,60.0,60.0,SVP,Operational,Double,OH,Other_33_92kV,1.0,5436.0643736,Northeast Loop,Google & BING,,ELEVY,2012-08-13,SVC_AGIS_SQLADM,2016-04-25,132f9159-088a-44f5-9219-0dd289671567,POINT (-121.96194727574901 37.38848414238897),-121.96194727574901,37.38848414238897,0,0.3841004184100418,1.4906084537506104,23.0
SVP 60kV,60.0,60.0,SVP,Operational,Double,OH,Other_33_92kV,1.0,4500.07214901,Northeast Loop,Google & BING,,ELEVY,2012-08-13,SVC_AGIS_SQLADM,2016-04-25,441f0800-274d-4aba-9968-65955ff3c4e9,POINT (-121.95592738249964 37.38933450309092),-121.95592738249964,37.38933450309092,0,0.6475485661424607,2.1906583309173584,23.0
SVP 60kV,60.0,60.0,SVP,Operational,Double,OH,Other_33_92kV,2.0,10166.94345775,Northeast Loop,Google & BING,,ELEVY,2012-08-13,SVC_AGIS_SQLADM,2016-04-25,a4b3b712-8f57-4689-abff-4b4911a07cce,POINT (-121.95477110307046 37.38403879705426),-121.95477110307046,37.38403879705426,0,0.0073161340007701,1.490550875663757,24.0
SVP 60kV,60.0,60.0,SVP,Operational,Double,OH,Other_33_92kV,1.0,5213.35817492,Northwest Loop,Google & BING,,ELEVY,2012-08-15,SVC_AGIS_SQLADM,2016-04-25,c989a169-fb11-44bd-a05b-e2bf60765e4e,POINT (-121.97260299583267 37.384194806198586),-121.97260299583267,37.384194806198586,0,0.4418938307030129,6.100875854492188,24.0
SVP 60kV,60.0,60.0,SVP,Operational,Double,OH,Other_33_92kV,2.0,7966.02740175,Northwest Loop,Google & BING,,ELEVY,2012-08-15,SVC_AGIS_SQLADM,2016-04-25,43c4fba6-67ba-48fe-926f-6c6d146c5ef4,POINT (-121.9665411965632 37.378531280088865),-121.9665411965632,37.378531280088865,0,0.1129546904913848,2.190568685531616,23.0
SVP 60kV,60.0,60.0,SVP,Operational,Double,OH,Other_33_92kV,0.0,379.06914152,,Google & BING,,ELEVY,2012-08-15,SVC_AGIS_SQLADM,2016-04-25,0bf35128-6be3-477f-9f80-ac6d18c61cde,POINT (-121.95406868195863 37.37641452252163),-121.95406868195863,37.37641452252163,0,0.1997880233174351,1.4904595613479614,23.0
SVP 60kV,60.0,60.0,SVP,Operational,Double,OH,Other_33_92kV,0.0,1343.38903098,East Loop,Google & BING,,ELEVY,2012-08-17,SVC_AGIS_SQLADM,2016-04-25,def3731d-239b-4b0c-8345-03ef457f01b4,POINT (-121.95227257118805 37.375571066204415),-121.95227257118805,37.375571066204415,0,0.0692307692307692,3.704791784286499,24.0
SVP 60kV,60.0,60.0,SVP,Operational,Double,OH,Other_33_92kV,1.0,6608.79688682,Center Loop,Google & BING,,ELEVY,2012-08-17,SVC_AGIS_SQLADM,2016-04-25,175bf9ec-a832-4942-a2bf-763ff8d3db80,POINT (-121.96316298801864 37.37461311834497),-121.96316298801864,37.37461311834497,0,0.5570469798657718,5.941710948944092,23.0
SVP 60kV,60.0,60.0,SVP,Operational,Double,OH,Other_33_92kV,1.0,7833.04881196,Center Loop,Google & BING,,ELEVY,2012-08-17,SVC_AGIS_SQLADM,2016-04-25,3642e6c0-89d8-4c9a-8536-5586d80bd2d4,POINT (-121.98535482587046 37.37684603205507),-121.98535482587046,37.37684603205507,0,0.0860033726812816,1.4904628992080688,23.0
SVP 60kV,60.0,60.0,SVP,Operational,Double,OH,Other_33_92kV,4.0,22495.17151606,South Loop,Google & BING,,ELEVY,2012-08-23,SVC_AGIS_SQLADM,2016-04-25,ab9fee9a-23bf-4098-be00-60240720dc00,POINT (-121.96889233805797 37.342961144690335),-121.96889233805797,37.342961144690335,0,0.2024634334103156,1.1664679050445557,23.0
SVP 60kV,60.0,60.0,SVP,Operational,Double,OH,Other_33_92kV,2.0,9191.35584944,South Loop,Google & BING,,ELEVY,2012-08-23,SVC_AGIS_SQLADM,2016-04-25,782b3770-e06f-4cee-95de-028c86acc5af,POINT (-121.99037532659007 37.335657284078785),-121.99037532659007,37.335657284078785,0,0.334765485141425,3.9544930458068848,23.0
SVP 60kV,60.0,60.0,SVP,Operational,Double,OH,Other_33_92kV,4.0,18832.83345498,South Loop,Google & BING,,ELEVY,2012-08-23,SVC_AGIS_SQLADM,2016-04-25,d65f20ed-e957-4cdd-99ef-565211c75fcd,POINT (-121.96904380894075 37.361280470298524),-121.96904380894075,37.361280470298524,0,0.435847208619001,1.1667526960372925,22.0
TANC 500kV,500.0,500.0,TANC,Operational,Single,OH,Other_345_500kV,149.0,786194.21890812,Capitan Jack-Olinda(Vic Fazio),WAPA,Cotp,ANOORZAY,2009-01-08,SVC_AGIS_SQLADM,2016-04-25,78e74120-1d6e-426b-a2a7-92f37a9fa741,POINT (-121.76972435119073 41.19292978527029),-121.76972435119073,41.19292978527029,0,0.8386857103685327,7.8519312605607485,42.0
TANC 500kV,500.0,500.0,TANC,Operational,Single,OH,Other_345_500kV,80.0,422128.82323452,,NAIP,"Olinda - tracy (odatcy), cotp",ANOORZAY,2009-02-09,SVC_AGIS_SQLADM,2016-04-25,f5b12667-e6ab-4e91-85ab-3dd0a87b20f3,POINT (-122.29000648485957 39.816521790789196),-122.29000648485957,39.816521790789196,0,0.3871551382658687,1.20733391534935,81.0
